"datetime";"date";"time";"price";"shares";"amount";"tax";"fee";"realizedgains";"type";"broker";"assettype";"identifier";"wkn";"originalcurrency";"currency";"fxrate";"holding";"holdingname";"holdingnickname";"exchange";"avgholdingperiod"
"2025-12-02T17:44:33.336Z";"02.12.2025";"18:44:00";203,1;3;609,3;0;0;;"Buy";"scalable_capital";"Security";"US0231351067";"906866";;"EUR";;;"Amazon";"";"";
"2025-12-02T17:41:54.199Z";"02.12.2025";"18:41:00";67,8;5;339;0;0;;"Buy";"scalable_capital";"Security";"US48581R2058";"A2QD9Y";;"EUR";;;"Kaspi.kz";"";"";
"2025-12-02T17:41:33.464Z";"02.12.2025";"18:41:00";32,41;9;291,69;0;0;;"Buy";"scalable_capital";"Security";"US4330001060";"A2QMYY";;"EUR";;;"Hims & Hers Health";"";"";
"2025-12-02T17:41:11.537Z";"02.12.2025";"18:41:00";49;6;294;0;0;;"Buy";"scalable_capital";"Security";"US63253R2013";"A2N9D5";;"EUR";;;"NAC Kazatomprom GDR";"";"";
"2025-12-02T17:40:36.416Z";"02.12.2025";"18:40:00";82,28;4;329,12;0;0;;"Buy";"scalable_capital";"Security";"CA1363751027";"897879";;"EUR";;;"Canadian National Railway Company";"";"";
"2025-12-02T10:58:28.727Z";"02.12.2025";"11:58:00";1;4,73;4,73;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-12-02T08:00:00.027Z";"02.12.2025";"09:00:00";0,43;11,452553;4,92;1,36;0;;"Dividend";"trade_republic";"Security";"US98978V1035";"A1KBYX";;"EUR";;;"Zoetis";"";"langschwarz";
"2025-12-02T08:00:00.026Z";"02.12.2025";"09:00:00";0,91;2,745859;2,5;0,82;0;;"Dividend";"trade_republic";"Security";"JP3481800005";"857771";;"EUR";;;"Daikin Industries";"";"langschwarz";
"2025-12-02T08:00:00.025Z";"02.12.2025";"09:00:00";11,13;116,780452;1300;0;0;;"Buy";"trade_republic";"Security";"IE0003XJA0J9";"ETF151";;"EUR";;;"Amundi Prime All Country World UCITS ETF - USD ACC";"";"langschwarz";
"2025-12-02T08:00:00.024Z";"02.12.2025";"09:00:00";233,25;0,214362;50;0,2;0;;"Buy";"trade_republic";"Security";"FR0000121972";"860180";;"EUR";;;"Schneider Electric SE";"";"langschwarz";
"2025-12-02T08:00:00.023Z";"02.12.2025";"09:00:00";273;0,091575;25;0;0;;"Buy";"trade_republic";"Security";"US02079K3059";"A14Y6F";;"EUR";;;"Alphabet 'A'";"";"langschwarz";
"2025-12-02T08:00:00.022Z";"02.12.2025";"09:00:00";40;1,25;50;0;0;;"Buy";"trade_republic";"Security";"CA11271J1075";"A3D3EV";;"EUR";;;"Brookfield Corporation";"";"langschwarz";
"2025-12-02T08:00:00.021Z";"02.12.2025";"09:00:00";324,3;0,123342;40;0;0;;"Buy";"trade_republic";"Security";"US49714P1084";"A2APEC";;"EUR";;;"Kinsale Capital";"";"langschwarz";
"2025-12-02T08:00:00.020Z";"02.12.2025";"09:00:00";488,7;0,051156;25;0;0;;"Buy";"trade_republic";"Security";"US46120E6023";"888024";;"EUR";;;"Intuitive Surgical";"";"langschwarz";
"2025-12-02T08:00:00.019Z";"02.12.2025";"09:00:00";0,71;8,414937;5,98;1,64;0;;"Dividend";"trade_republic";"Security";"US0304201033";"A0NJ38";;"EUR";;;"American Water Works";"";"langschwarz";
"2025-12-02T08:00:00.018Z";"02.12.2025";"09:00:00";479,7;0,104231;50;0;0;;"Buy";"trade_republic";"Security";"US55354G1004";"A0M63R";;"EUR";;;"MSCI";"";"langschwarz";
"2025-12-02T08:00:00.017Z";"02.12.2025";"09:00:00";440,4;0,056766;25;0;0;;"Buy";"trade_republic";"Security";"US22788C1053";"A2PK2R";;"EUR";;;"Crowdstrike A";"";"langschwarz";
"2025-12-02T08:00:00.016Z";"02.12.2025";"09:00:00";351,2;0,142369;50;0;0;;"Buy";"trade_republic";"Security";"IE000S9YS762";"A3D7VW";;"EUR";;;"Linde";"";"langschwarz";
"2025-12-02T08:00:00.015Z";"02.12.2025";"09:00:00";1458,53;0,034281;50;0;0;;"Buy";"trade_republic";"Security";"DE0007030009";"703000";;"EUR";;;"Rheinmetall";"";"langschwarz";
"2025-12-02T08:00:00.014Z";"02.12.2025";"09:00:00";62,24;0,40167;25;0;0;;"Buy";"trade_republic";"Security";"GB0007188757";"852147";;"EUR";;;"Rio Tinto";"";"langschwarz";
"2025-12-02T08:00:00.013Z";"02.12.2025";"09:00:00";435,65;0,057385;25;0;0;;"Buy";"trade_republic";"Security";"US0846707026";"A0YJQ2";;"EUR";;;"Berkshire Hathaway ‘B’";"";"langschwarz";
"2025-12-02T08:00:00.012Z";"02.12.2025";"09:00:00";192,26;0,130032;25;0;0;;"Buy";"trade_republic";"Security";"NL0000235190";"938914";;"EUR";;;"Airbus";"";"langschwarz";
"2025-12-02T08:00:00.011Z";"02.12.2025";"09:00:00";109,9;0,227479;25;0;0;;"Buy";"trade_republic";"Security";"JP3481800005";"857771";;"EUR";;;"Daikin Industries";"";"langschwarz";
"2025-12-02T08:00:00.010Z";"02.12.2025";"09:00:00";41,39;1,208167;50;0;0;;"Buy";"trade_republic";"Security";"DK0062498333";"A3EU6F";;"EUR";;;"Novo Nordisk 'B'";"";"langschwarz";
"2025-12-02T08:00:00.009Z";"02.12.2025";"09:00:00";53,33;0,468779;25;0;0;;"Buy";"trade_republic";"Security";"NL0013654783";"A2PRDK";;"EUR";;;"Prosus";"";"langschwarz";
"2025-12-02T08:00:00.008Z";"02.12.2025";"09:00:00";291;0,343642;100;0;0;;"Buy";"trade_republic";"Security";"JP3236200006";"874827";;"EUR";;;"Keyence";"";"langschwarz";
"2025-12-02T08:00:00.007Z";"02.12.2025";"09:00:00";202,65;0,123365;25;0;0;;"Buy";"trade_republic";"Security";"US0231351067";"906866";;"EUR";;;"Amazon";"";"langschwarz";
"2025-12-02T08:00:00.006Z";"02.12.2025";"09:00:00";252;0,099206;25;0;0;;"Buy";"trade_republic";"Security";"US8740391003";"909800";;"EUR";;;"TSMC (ADR)";"";"langschwarz";
"2025-12-02T08:00:00.005Z";"02.12.2025";"09:00:00";11,13;0,521918;5,81;0;0;;"Buy";"trade_republic";"Security";"IE0003XJA0J9";"ETF151";;"EUR";;;"Amundi Prime All Country World UCITS ETF - USD ACC";"";"langschwarz";
"2025-12-02T08:00:00.004Z";"02.12.2025";"09:00:00";1825,62;0,027388;50;0;0;;"Buy";"trade_republic";"Security";"US58733R1023";"A0MYNP";;"EUR";;;"Mercado Libre";"";"langschwarz";
"2025-12-02T08:00:00.003Z";"02.12.2025";"09:00:00";714,92;0,034969;25;0;0;;"Buy";"trade_republic";"Security";"US81762P1021";"A1JX4P";;"EUR";;;"ServiceNow";"";"langschwarz";
"2025-12-02T08:00:00.002Z";"02.12.2025";"09:00:00";120,1;0,083263;10;0;0;;"Buy";"trade_republic";"Security";"US98419M1009";"A1JMBU";;"EUR";;;"XYLEM";"";"langschwarz";
"2025-12-02T08:00:00.001Z";"02.12.2025";"09:00:00";426,7;0,117178;50;0;0;;"Buy";"trade_republic";"Security";"US78409V1044";"A2AHZ7";;"EUR";;;"S&P Global";"";"langschwarz";
"2025-12-02T08:00:00.000Z";"02.12.2025";"09:00:00";105,96;0,943752;100;0;0;;"Buy";"trade_republic";"Security";"US98978V1035";"A1KBYX";;"EUR";;;"Zoetis";"";"langschwarz";
"2025-12-02T07:59:59.000Z";"02.12.2025";"08:59:00";1;5,81;5,81;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-12-01T10:31:14.275Z";"01.12.2025";"11:31:00";1;6,06;6,06;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-12-01T09:16:58.073Z";"01.12.2025";"10:16:00";1;4;4;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-12-01T09:16:34.972Z";"01.12.2025";"10:16:00";1;450;450;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-12-01T08:00:00.001Z";"01.12.2025";"09:00:00";1;1,67;1,67;0,42;0;;"Interest";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-12-01T08:00:00.000Z";"01.12.2025";"09:00:00";0,57;0,335232;0,19;0,0559;0;;"Dividend";"trade_republic";"Security";"US92826C8394";"A0NC7B";;"EUR";;;"Visa";"";"langschwarz";
"2025-11-30T09:57:23.754Z";"30.11.2025";"10:57:00";1;630;630;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-30T00:00:00.000Z";"30.11.2025";"01:00:00";1;2300;2300;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2025-11-29T13:55:06.074Z";"29.11.2025";"14:55:00";1;2930;2930;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-29T00:00:00.000Z";"29.11.2025";"01:00:00";1;0;0;0;4,99;;"cost";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2025-11-28T20:02:02.412Z";"28.11.2025";"21:02:00";1;319;319;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-28T11:58:15.813Z";"28.11.2025";"12:58:00";1;95,91;95,91;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-28T08:00:00.000Z";"28.11.2025";"09:00:00";1,55;2,576483;4;1,1;0;;"Dividend";"trade_republic";"Security";"US55354G1004";"A0M63R";;"EUR";;;"MSCI";"";"langschwarz";
"2025-11-28T00:59:48.386Z";"28.11.2025";"01:59:00";1;38,24;38,24;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-27T22:57:01.000Z";"27.11.2025";"23:57:00";1;0;0;-2,71;0;;"cost";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-27T18:51:16.766Z";"27.11.2025";"19:51:00";1;4800;4800;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-27T18:48:00.000Z";"27.11.2025";"19:48:00";116,5;0,559214;65,15;0;1;-9,85;"Sell";"trade_republic";"Security";"US81141R1005";"A2H5LX";;"EUR";;;"Sea (ADR)";"";"langschwarz";12495060961
"2025-11-27T17:23:25.469Z";"27.11.2025";"18:23:00";1;8,75;8,75;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-27T17:04:48.922Z";"27.11.2025";"18:04:00";1;871,58;871,58;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-25T08:00:00.000Z";"25.11.2025";"09:00:00";1,52;1,052055;1,59;0,52;0;;"Dividend";"trade_republic";"Security";"JP3236200006";"874827";;"EUR";;;"Keyence";"";"langschwarz";
"2025-11-23T14:07:35.798Z";"23.11.2025";"15:07:00";1;80,99;80,99;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-21T15:44:37.412Z";"21.11.2025";"16:44:00";1;226,73;226,73;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-21T00:20:45.411Z";"21.11.2025";"01:20:00";1;17,4;17,4;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-20T09:18:03.180Z";"20.11.2025";"10:18:00";1;21,99;21,99;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-19T20:08:19.740Z";"19.11.2025";"21:08:00";1;8,64;8,64;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-19T16:13:47.260Z";"19.11.2025";"17:13:00";1;96;96;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-17T10:49:22.547Z";"17.11.2025";"11:49:00";1;5,77;5,77;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-15T11:22:41.703Z";"15.11.2025";"12:22:00";1;10;10;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-10T22:40:30.000Z";"10.11.2025";"23:40:00";1;0;0;-7,16;0;;"cost";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-10T17:32:08.944Z";"10.11.2025";"18:32:00";1;18,99;18,99;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-10T09:30:00.000Z";"10.11.2025";"10:30:00";9,19;0,943218;8,67;0;1;-1,33;"Sell";"trade_republic";"Security";"KYG040111059";"A0MVDZ";;"EUR";;;"Anta Sports Products";"";"langschwarz";15388200000
"2025-11-10T09:29:00.002Z";"10.11.2025";"10:29:00";10,53;0,820862;8,64;0;0;-2,08;"Sell";"trade_republic";"Security";"GB00BL9YR756";"A3CTVY";;"EUR";;;"Wise";"";"langschwarz";13919340001
"2025-11-10T09:29:00.001Z";"10.11.2025";"10:29:00";10,53;7;73,71;0;1;-15,57;"Sell";"trade_republic";"Security";"GB00BL9YR756";"A3CTVY";;"EUR";;;"Wise";"";"langschwarz";14714494592
"2025-11-10T09:29:00.000Z";"10.11.2025";"10:29:00";127,11;0,377088;47,93;0;1;-7,07;"Sell";"trade_republic";"Security";"NL0006294274";"A115MJ";;"EUR";;;"Euronext";"";"langschwarz";14052369761
"2025-11-09T11:39:36.824Z";"09.11.2025";"12:39:00";1;140,1;140,1;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-07T11:59:00.001Z";"07.11.2025";"12:59:00";9,85;0,204164;2,01;0;0;;"Buy";"trade_republic";"Security";"LU2290522684";"A2QNEL";;"EUR";;;"InPost";"";"langschwarz";
"2025-11-07T11:59:00.000Z";"07.11.2025";"12:59:00";9,85;142;1397,99;0;1;;"Buy";"trade_republic";"Security";"LU2290522684";"A2QNEL";;"EUR";;;"InPost";"";"langschwarz";
"2025-11-07T11:53:00.001Z";"07.11.2025";"12:53:00";603,5;2;1207;70,81;1;257,5;"Sell";"trade_republic";"Security";"FR0000121014";"853292";;"EUR";;;"LVMH - Louis Vuitton Moët Hennessy";"";"langschwarz";13051080000
"2025-11-07T11:53:00.000Z";"07.11.2025";"12:53:00";603,49;0,527646;318,43;18,68;0;67,93;"Sell";"trade_republic";"Security";"FR0000121014";"853292";;"EUR";;;"LVMH - Louis Vuitton Moët Hennessy";"";"langschwarz";13051080000
"2025-11-06T08:00:00.001Z";"06.11.2025";"09:00:00";1,6;4;6,4;0;0;;"Dividend";"scalable_capital";"Security";"NL0010273215";"A1J4U4";;"EUR";;;"ASML Holding";"";"";
"2025-11-06T08:00:00.000Z";"06.11.2025";"09:00:00";1,59;0,081645;0,13;0,02;0;;"Dividend";"scalable_capital";"Security";"NL0010273215";"A1J4U4";;"EUR";;;"ASML Holding";"";"";
"2025-11-04T17:05:32.412Z";"04.11.2025";"18:05:00";82,98;5;414,9;0;0;;"Buy";"scalable_capital";"Security";"CA1363751027";"897879";;"EUR";;;"Canadian National Railway Company";"";"";
"2025-11-04T10:49:45.499Z";"04.11.2025";"11:49:00";1;5,63;5,63;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-04T08:20:00.000Z";"04.11.2025";"09:20:00";100;0,1;10;0;0;;"Buy";"trade_republic";"Security";"LU3176111881";"";;"EUR";;;"EQT Nexus Fund";"";"langschwarz";
"2025-11-04T08:00:00.000Z";"04.11.2025";"09:00:00";100;10;1000;0;0;;"Buy";"trade_republic";"Security";"LU3176111881";"";;"EUR";;;"EQT Nexus Fund";"";"langschwarz";
"2025-11-04T00:59:35.519Z";"04.11.2025";"01:59:00";1;56;56;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-03T17:57:40.962Z";"03.11.2025";"18:57:00";1;96;96;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-03T17:47:49.615Z";"03.11.2025";"18:47:00";1;444,66;444,66;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-03T08:00:00.024Z";"03.11.2025";"09:00:00";0,2;2,968327;0,59;0,16;0;;"Dividend";"trade_republic";"Security";"NL0013654783";"A2PRDK";;"EUR";;;"Prosus";"";"langschwarz";
"2025-11-03T08:00:00.023Z";"03.11.2025";"09:00:00";11,29;0,60928;6,88;1,72;0;;"Buy";"trade_republic";"Security";"IE0003XJA0J9";"ETF151";;"EUR";;;"Amundi Prime All Country World UCITS ETF - USD ACC";"";"langschwarz";
"2025-11-03T08:00:00.022Z";"03.11.2025";"09:00:00";11,29;115,125752;1300;0;0;;"Buy";"trade_republic";"Security";"IE0003XJA0J9";"ETF151";;"EUR";;;"Amundi Prime All Country World UCITS ETF - USD ACC";"";"langschwarz";
"2025-11-03T08:00:00.021Z";"03.11.2025";"09:00:00";266,5;0,093808;25;0;0;;"Buy";"trade_republic";"Security";"US8740391003";"909800";;"EUR";;;"TSMC (ADR)";"";"langschwarz";
"2025-11-03T08:00:00.020Z";"03.11.2025";"09:00:00";61,71;0,40512;25;0;0;;"Buy";"trade_republic";"Security";"GB0007188757";"852147";;"EUR";;;"Rio Tinto";"";"langschwarz";
"2025-11-03T08:00:00.019Z";"03.11.2025";"09:00:00";60,14;0,415696;25;0;0;;"Buy";"trade_republic";"Security";"NL0013654783";"A2PRDK";;"EUR";;;"Prosus";"";"langschwarz";
"2025-11-03T08:00:00.018Z";"03.11.2025";"09:00:00";414,11;0,060371;25;0;0;;"Buy";"trade_republic";"Security";"US0846707026";"A0YJQ2";;"EUR";;;"Berkshire Hathaway ‘B’";"";"langschwarz";
"2025-11-03T08:00:00.017Z";"03.11.2025";"09:00:00";245,5;0,203665;50;0,2;0;;"Buy";"trade_republic";"Security";"FR0000121972";"860180";;"EUR";;;"Schneider Electric SE";"";"langschwarz";
"2025-11-03T08:00:00.016Z";"03.11.2025";"09:00:00";476,51;0,052465;25;0;0;;"Buy";"trade_republic";"Security";"US22788C1053";"A2PK2R";;"EUR";;;"Crowdstrike A";"";"langschwarz";
"2025-11-03T08:00:00.015Z";"03.11.2025";"09:00:00";130;0,076923;10;0;0;;"Buy";"trade_republic";"Security";"US98419M1009";"A1JMBU";;"EUR";;;"XYLEM";"";"langschwarz";
"2025-11-03T08:00:00.014Z";"03.11.2025";"09:00:00";776,3;0,032204;25;0;0;;"Buy";"trade_republic";"Security";"US81762P1021";"A1JX4P";;"EUR";;;"ServiceNow";"";"langschwarz";
"2025-11-03T08:00:00.013Z";"03.11.2025";"09:00:00";245,5;0,101832;25;0;0;;"Buy";"trade_republic";"Security";"US02079K3059";"A14Y6F";;"EUR";;;"Alphabet 'A'";"";"langschwarz";
"2025-11-03T08:00:00.012Z";"03.11.2025";"09:00:00";101,55;0,246184;25;0;0;;"Buy";"trade_republic";"Security";"JP3481800005";"857771";;"EUR";;;"Daikin Industries";"";"langschwarz";
"2025-11-03T08:00:00.011Z";"03.11.2025";"09:00:00";365;0,136986;50;0;0;;"Buy";"trade_republic";"Security";"IE000S9YS762";"A3D7VW";;"EUR";;;"Linde";"";"langschwarz";
"2025-11-03T08:00:00.010Z";"03.11.2025";"09:00:00";123,86;0,807363;100;0;0;;"Buy";"trade_republic";"Security";"US98978V1035";"A1KBYX";;"EUR";;;"Zoetis";"";"langschwarz";
"2025-11-03T08:00:00.009Z";"03.11.2025";"09:00:00";42,88;1,16618;50;0;0;;"Buy";"trade_republic";"Security";"DK0062498333";"A3EU6F";;"EUR";;;"Novo Nordisk 'B'";"";"langschwarz";
"2025-11-03T08:00:00.008Z";"03.11.2025";"09:00:00";426,05;0,117357;50;0;0;;"Buy";"trade_republic";"Security";"US78409V1044";"A2AHZ7";;"EUR";;;"S&P Global";"";"langschwarz";
"2025-11-03T08:00:00.007Z";"03.11.2025";"09:00:00";2044,57;0,024455;50;0;0;;"Buy";"trade_republic";"Security";"US58733R1023";"A0MYNP";;"EUR";;;"Mercado Libre";"";"langschwarz";
"2025-11-03T08:00:00.006Z";"03.11.2025";"09:00:00";459,4;0,108837;50;0;0;;"Buy";"trade_republic";"Security";"US46120E6023";"888024";;"EUR";;;"Intuitive Surgical";"";"langschwarz";
"2025-11-03T08:00:00.005Z";"03.11.2025";"09:00:00";321,7;0,310848;100;0;0;;"Buy";"trade_republic";"Security";"JP3236200006";"874827";;"EUR";;;"Keyence";"";"langschwarz";
"2025-11-03T08:00:00.004Z";"03.11.2025";"09:00:00";1749,11;0,014293;25;0;0;;"Buy";"trade_republic";"Security";"DE0007030009";"703000";;"EUR";;;"Rheinmetall";"";"langschwarz";
"2025-11-03T08:00:00.003Z";"03.11.2025";"09:00:00";504,6;0,099088;50;0;0;;"Buy";"trade_republic";"Security";"US55354G1004";"A0M63R";;"EUR";;;"MSCI";"";"langschwarz";
"2025-11-03T08:00:00.002Z";"03.11.2025";"09:00:00";338,2;0,118273;40;0;0;;"Buy";"trade_republic";"Security";"US49714P1084";"A2APEC";;"EUR";;;"Kinsale Capital";"";"langschwarz";
"2025-11-03T08:00:00.001Z";"03.11.2025";"09:00:00";221,5;0,112866;25;0;0;;"Buy";"trade_republic";"Security";"US0231351067";"906866";;"EUR";;;"Amazon";"";"langschwarz";
"2025-11-03T08:00:00.000Z";"03.11.2025";"09:00:00";39,5;1,265822;50;0;0;;"Buy";"trade_republic";"Security";"CA11271J1075";"A3D3EV";;"EUR";;;"Brookfield Corporation";"";"langschwarz";
"2025-11-03T07:59:59.000Z";"03.11.2025";"08:59:00";1;6,88;6,88;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-11-03T00:00:00.000Z";"03.11.2025";"01:00:00";1;444,66;444,66;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2025-11-01T08:00:00.000Z";"01.11.2025";"09:00:00";1;1,06;1,06;0,27;0;;"Interest";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-10-31T22:39:33.000Z";"31.10.2025";"23:39:00";1;0;0;-2,74;0;;"cost";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-10-31T17:20:00.000Z";"31.10.2025";"18:20:00";565,98;0,176774;100,05;0;1;-9,95;"Sell";"trade_republic";"Security";"US30303M1027";"A1JWVX";;"EUR";;;"Meta Platforms";"";"langschwarz";7249942127
"2025-10-31T17:05:11.459Z";"31.10.2025";"18:05:00";83,64;7;585,48;0;0;;"Buy";"scalable_capital";"Security";"CA1363751027";"897879";;"EUR";;;"Canadian National Railway Company";"";"";
"2025-10-31T16:17:33.482Z";"31.10.2025";"17:17:00";1;576,61;576,61;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-10-31T12:11:32.101Z";"31.10.2025";"13:11:00";1;13,14;13,14;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-10-31T00:59:09.974Z";"31.10.2025";"01:59:00";1;38,24;38,24;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-10-31T00:00:00.000Z";"31.10.2025";"01:00:00";1;576,61;576,61;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2025-10-30T10:11:06.974Z";"30.10.2025";"11:11:00";1;450;450;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-10-30T10:10:27.513Z";"30.10.2025";"11:10:00";1;4;4;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-10-30T10:07:28.827Z";"30.10.2025";"11:07:00";1;3431,99;3431,99;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-10-29T00:00:00.000Z";"29.10.2025";"01:00:00";1;0;0;0;4,99;;"cost";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2025-10-28T18:21:18.202Z";"28.10.2025";"19:21:00";11,13;23;255,99;0;0;;"Buy";"scalable_capital";"Security";"LU2290522684";"A2QNEL";;"EUR";;;"InPost";"";"";
"2025-10-28T18:20:43.937Z";"28.10.2025";"19:20:00";65,6;4;262,4;0;0;;"Buy";"scalable_capital";"Security";"US48581R2058";"A2QD9Y";;"EUR";;;"Kaspi.kz";"";"";
"2025-10-28T18:04:42.337Z";"28.10.2025";"19:04:00";1;532,54;532,54;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-10-28T10:49:52.809Z";"28.10.2025";"11:49:00";1;10,15;10,15;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-10-28T08:49:00.000Z";"28.10.2025";"09:49:00";26,29;30;788,55;118,33;1;430,29;"Sell";"trade_republic";"Security";"US83406F1021";"A2QPMG";;"EUR";;;"SoFi Technologies";"";"langschwarz";13889400000
"2025-10-28T00:00:00.000Z";"28.10.2025";"01:00:00";1;532,54;532,54;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2025-10-24T12:11:39.933Z";"24.10.2025";"14:11:00";1;48;48;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-10-23T17:07:48.037Z";"23.10.2025";"19:07:00";1;27,59;27,59;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2025-10-21T15:18:12.263Z";"21.10.2025";"17:18:00";1;10,15;10,15;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
